Item_Code,Material_Code,Qty,T_B,Package,Cell
EP94-04768A,2007-008779,1,ST,P0802,1
EP94-04768A,2007-008779,1,ST,P0802,1
EP94-04768A,2007-008779,1,ST,P0802,1
EP94-04768A,2007-008779,1,ST,P0802,1
EP94-04768A,2007-008779,1,ST,P0802,1
EP94-04768A,2007-008779,1,ST,P0802,1
EP94-04768A,2007-008779,1,ST,P0802,1
EP94-04768A,2007-008779,1,ST,P0802,1
EP94-04768A,2007-008779,1,ST,P0802,1
EP94-04768A,2007-008779,1,ST,P0802,1
EP94-04768A,2007-008779,1,ST,P0802,1
EP94-04768A,2007-008779,1,ST,P0802,1
EP94-04768A,2007-008779,1,ST,P0802,1
EP94-04768A,2007-008779,1,ST,P0802,1
EP94-04768A,2007-008779,1,ST,P0802,1
EP94-04768A,2007-008779,1,ST,P0802,1
EP94-04768A,2007-008779,1,ST,P0802,1
EP94-04768A,2007-008779,1,ST,P0802,1
EP94-04768A,2007-008779,1,ST,P0802,1
EP94-04768A,2007-008779,1,ST,P0802,1
EP94-04768A,2007-008779,1,ST,P0802,1
EP94-04768A,2007-008779,1,ST,P0802,1
EP94-04768A,2007-008779,1,ST,P0802,1
EP94-04768A,2007-008779,1,ST,P0802,1
EP94-04768A,2007-008779,1,ST,P0802,1
EP94-04768A,2007-008779,1,ST,P0802,1
EP94-04768A,2007-008779,1,ST,P0802,1
EP94-04768A,2007-008779,1,ST,P0802,1
EP94-04768A,2007-008779,1,ST,P0802,1
EP94-04768A,2007-008779,1,ST,P0802,1
EP94-04768A,2007-008779,1,ST,P0802,1
EP94-04768A,2007-008779,1,ST,P0802,1
EP94-04768A,2007-008779,1,ST,P0802,1
EP94-04768A,2007-008779,1,ST,P0802,1
EP94-04768A,2007-008779,1,ST,P0802,1
EP94-04768A,2007-008779,1,ST,P0802,1
EP94-04768A,2007-008779,1,ST,P0802,1
EP94-04768A,2007-008779,1,ST,P0802,1
EP94-04768A,2007-008779,1,ST,P0802,1
EP94-04768A,2007-008779,1,ST,P0802,1
EP94-04768A,2007-008779,1,ST,P0802,1
EP94-04768A,2007-008779,1,ST,P0802,1
EP94-04768A,2007-008779,1,ST,P0802,1
EP94-04768A,2007-008779,1,ST,P0802,1
EP94-04768A,2007-009222,1,ST,P0802,1
EP94-04768A,2007-009222,1,ST,P0802,1
EP94-04768A,2007-009222,1,ST,P0802,1
EP94-04768A,2007-009222,1,ST,P0802,1
EP94-04768A,2007-009322,1,ST,P0802,1
EP94-04768A,2007-009322,1,ST,P0802,1
EP94-04768A,2007-009322,1,ST,P0802,1
EP94-04768A,2007-009322,1,ST,P0802,1
EP94-04768A,2007-009322,1,ST,P0802,1
EP94-04768A,2007-009322,1,ST,P0802,1
EP94-04768A,2007-009322,1,ST,P0802,1
EP94-04768A,2007-009322,1,ST,P0802,1
EP94-04768A,2007-009753,1,ST,P0802,1
EP94-04768A,2007-009753,1,ST,P0802,1
EP94-04768A,2007-009753,1,ST,P0802,1
EP94-04768A,2007-009753,1,ST,P0802,1
EP94-04768A,2007-009753,1,ST,P0802,1
EP94-04768A,2007-009753,1,ST,P0802,1
EP94-04768A,2007-009753,1,ST,P0802,1
EP94-04768A,2007-009753,1,ST,P0802,1
EP94-04768A,2007-009762,1,ST,P0804,1
EP94-04768A,2007-009762,1,ST,P0804,1
EP94-04768A,2007-009762,1,ST,P0804,1
EP94-04768A,2007-009762,1,ST,P0804,1
EP94-04768A,2007-009762,1,ST,P0804,1
EP94-04768A,2007-009762,1,ST,P0804,1
EP94-04768A,2007-009777,1,ST,P0802,1
EP94-04768A,2007-009777,1,ST,P0802,1
EP94-04768A,2007-009777,1,ST,P0802,1
EP94-04768A,2007-009777,1,ST,P0802,1
EP94-04768A,2007-009933,1,ST,P0802,1
EP94-04768A,2007-009933,1,ST,P0802,1
EP94-04768A,2007-010016,1,ST,P0804,1
EP94-04768A,2007-010016,1,ST,P0804,1
EP94-04768A,2007-010016,1,ST,P0804,1
EP94-04768A,2007-010016,1,ST,P0804,1
EP94-04768A,2007-010016,1,ST,P0804,1
EP94-04768A,2007-010016,1,ST,P0804,1
EP94-04768A,2007-010016,1,ST,P0804,1
EP94-04768A,2007-010016,1,ST,P0804,1
EP94-04768A,2007-010028,1,ST,E1204_L,2.1
EP94-04768A,2007-010028,1,ST,E1204_L,2.1
EP94-04768A,2007-010028,1,ST,E1204_L,2.1
EP94-04768A,2007-010028,1,ST,E1204_L,2.1
EP94-04768A,2007-010028,1,ST,E1204_L,2.1
EP94-04768A,2007-010285,1,ST,P0802,1
EP94-04768A,2007-010285,1,ST,P0802,1
EP94-04768A,2007-010285,1,ST,P0802,1
EP94-04768A,2007-010285,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011664,1,ST,P0802,1
EP94-04768A,2007-011685,1,ST,P0804,1
EP94-04768A,2007-011685,1,ST,P0804,1
EP94-04768A,2007-011685,1,ST,P0804,1
EP94-04768A,2007-011685,1,ST,P0804,1
EP94-04768A,2007-011685,1,ST,P0804,1
EP94-04768A,2007-011685,1,ST,P0804,1
EP94-04768A,2007-011685,1,ST,P0804,1
EP94-04768A,2007-011685,1,ST,P0804,1
EP94-04768A,2007-011779,1,ST,P0802,1
EP94-04768A,2007-011779,1,ST,P0802,1
EP94-04768A,2007-011779,1,ST,P0802,1
EP94-04768A,2007-011779,1,ST,P0802,1
EP94-04768A,2007-011780,1,ST,P0802,1
EP94-04768A,2007-011780,1,ST,P0802,1
EP94-04768A,2007-011780,1,ST,P0802,1
EP94-04768A,2007-011780,1,ST,P0802,1
EP94-04768A,2007-011780,1,ST,P0802,1
EP94-04768A,2007-011780,1,ST,P0802,1
EP94-04768A,2007-011780,1,ST,P0802,1
EP94-04768A,2007-011782,1,ST,P0802,1
EP94-04768A,2007-011782,1,ST,P0802,1
EP94-04768A,2007-011783,1,ST,P0802,1
EP94-04768A,2007-011783,1,ST,P0802,1
EP94-04768A,2007-011783,1,ST,P0802,1
EP94-04768A,2007-011783,1,ST,P0802,1
EP94-04768A,2007-011783,1,ST,P0802,1
EP94-04768A,2007-011809,1,ST,P0804,1
EP94-04768A,2007-011809,1,ST,P0804,1
EP94-04768A,2007-011809,1,ST,P0804,1
EP94-04768A,2007-011809,1,ST,P0804,1
EP94-04768A,2007-011809,1,ST,P0804,1
EP94-04768A,2007-011809,1,ST,P0804,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011882,1,ST,P0802,1
EP94-04768A,2007-011883,1,ST,P0802,1
EP94-04768A,2007-011883,1,ST,P0802,1
EP94-04768A,2007-011883,1,ST,P0802,1
EP94-04768A,2007-011917,1,ST,P0802,1
EP94-04768A,2007-011917,1,ST,P0802,1
EP94-04768A,2007-011917,1,ST,P0802,1
EP94-04768A,2007-012047,1,ST,P0802,1
EP94-04768A,2007-012047,1,ST,P0802,1
EP94-04768A,2007-012047,1,ST,P0802,1
EP94-04768A,2007-012047,1,ST,P0802,1
EP94-04768A,2007-012187,1,ST,P0804,1
EP94-04768A,2007-012188,1,ST,P0804,1
EP94-04768A,2007-012200,1,ST,E1204_L,2.1
EP94-04768A,2007-012200,1,ST,E1204_L,2.1
EP94-04768A,2007-012200,1,ST,E1204_L,2.1
EP94-04768A,2007-012200,1,ST,E1204_L,2.1
EP94-04768A,2007-012200,1,ST,E1204_L,2.1
EP94-04768A,2007-012200,1,ST,E1204_L,2.1
EP94-04768A,2007-012200,1,ST,E1204_L,2.1
EP94-04768A,2007-012200,1,ST,E1204_L,2.1
EP94-04768A,2007-012373,1,ST,P0802,1
EP94-04768A,2007-012373,1,ST,P0802,1
EP94-04768A,2007-012373,1,ST,P0802,1
EP94-04768A,2007-012518,1,ST,P0802,1
EP94-04768A,2007-012520,1,ST,P0802,1
EP94-04768A,2007-012520,1,ST,P0802,1
EP94-04768A,2007-012520,1,ST,P0802,1
EP94-04768A,2007-012520,1,ST,P0802,1
EP94-04768A,2007-012520,1,ST,P0802,1
EP94-04768A,2007-012520,1,ST,P0802,1
EP94-04768A,2007-012520,1,ST,P0802,1
EP94-04768A,2007-012520,1,ST,P0802,1
EP94-04768A,2007-012520,1,ST,P0802,1
EP94-04768A,2007-012520,1,ST,P0802,1
EP94-04768A,2007-012520,1,ST,P0802,1
EP94-04768A,2007-012520,1,ST,P0802,1
EP94-04768A,2007-012520,1,ST,P0802,1
EP94-04768A,2007-012520,1,ST,P0802,1
EP94-04768A,2007-012520,1,ST,P0802,1
EP94-04768A,2007-012520,1,ST,P0802,1
EP94-04768A,2007-012520,1,ST,P0802,1
EP94-04768A,2007-012520,1,ST,P0802,1
EP94-04768A,2007-012520,1,ST,P0802,1
EP94-04768A,2007-012520,1,ST,P0802,1
EP94-04768A,2007-012520,1,ST,P0802,1
EP94-04768A,2007-012520,1,ST,P0802,1
EP94-04768A,2007-012520,1,ST,P0802,1
EP94-04768A,2007-012521,1,ST,P0802,1
EP94-04768A,2007-012521,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
EP94-04768A,2203-000233,1,ST,P0802,1
